County,OnsetDate,Active,Deceased,Recovered,TrendLine
OSAGE,2020-07-03,0,0,3,3.6
OSAGE,2020-07-04,0,0,9,3.6
OSAGE,2020-07-05,0,0,3,3.8
OSAGE,2020-07-06,0,0,12,3.5
OSAGE,2020-07-07,0,0,8,4.7
OSAGE,2020-07-08,0,0,12,4.5
OSAGE,2020-07-09,0,0,6,5.3
OSAGE,2020-07-10,0,0,8,5.3
OSAGE,2020-07-11,0,0,6,6.2
OSAGE,2020-07-12,0,0,10,5.7
OSAGE,2020-07-13,0,0,3,6.7
OSAGE,2020-07-14,1,0,4,6.7
OSAGE,2020-07-15,3,0,6,7.7
OSAGE,2020-07-16,0,0,6,7.6
OSAGE,2020-07-17,0,0,5,8.3
OSAGE,2020-07-18,0,0,6,7.9
OSAGE,2020-07-19,0,0,2,8.9
OSAGE,2020-07-20,0,0,9,7.6
OSAGE,2020-07-21,0,0,3,7.1
OSAGE,2020-07-22,1,0,7,6.7
OSAGE,2020-07-23,0,0,5,6.7
OSAGE,2020-07-24,5,0,0,6.3
OSAGE,2020-07-25,4,0,0,6.3
OSAGE,2020-07-26,3,0,0,5.1
OSAGE,2020-07-27,1,0,0,6
OSAGE,2020-07-28,6,0,0,5.7
OSAGE,2020-07-29,7,0,0,5.6
OSAGE,2020-07-30,3,0,0,5.4
OSAGE,2020-07-31,3,0,0,5.4
OSAGE,2020-08-01,1,0,0,5.1
OSAGE,2020-08-03,6,0,0,4.1
OSAGE,2020-08-04,2,0,0,4.6
OSAGE,2020-08-05,1,0,0,4.4
OTTAWA,2020-02-19,0,0,1,
OTTAWA,2020-03-07,0,0,1,
OTTAWA,2020-03-09,0,0,2,
OTTAWA,2020-03-14,0,0,1,1
OTTAWA,2020-03-15,0,0,1,1
OTTAWA,2020-03-17,0,0,3,1.5
OTTAWA,2020-03-18,0,0,1,1.5
OTTAWA,2020-03-21,0,0,1,1.5
OTTAWA,2020-03-24,0,0,1,1.7
OTTAWA,2020-03-26,0,0,2,1.5
OTTAWA,2020-03-29,0,0,1,1.7
OTTAWA,2020-03-30,0,0,1,1.7
OTTAWA,2020-04-04,0,1,0,1.5
OTTAWA,2020-04-08,0,0,1,1.3
OTTAWA,2020-04-09,0,0,2,1
OTTAWA,2020-04-10,0,0,5,1
OTTAWA,2020-04-12,0,0,1,1
OTTAWA,2020-04-14,0,0,2,1
OTTAWA,2020-04-15,0,0,1,1
OTTAWA,2020-04-20,0,0,1,2.3
OTTAWA,2020-04-24,0,1,0,1.3
OTTAWA,2020-04-28,0,0,3,1
OTTAWA,2020-05-04,0,0,1,1
OTTAWA,2020-05-13,0,0,1,1
OTTAWA,2020-05-25,0,0,1,1
OTTAWA,2020-06-01,0,0,1,1
OTTAWA,2020-06-03,0,0,1,1
OTTAWA,2020-06-05,0,0,1,1
OTTAWA,2020-06-07,0,0,1,1
OTTAWA,2020-06-09,0,0,2,1
OTTAWA,2020-06-11,0,0,2,1
OTTAWA,2020-06-12,0,0,1,1
OTTAWA,2020-06-13,0,0,1,1
OTTAWA,2020-06-16,0,0,1,1.3
OTTAWA,2020-06-17,0,0,3,1.3
OTTAWA,2020-06-18,0,0,3,1.5
OTTAWA,2020-06-19,0,0,4,1.5
OTTAWA,2020-06-20,0,0,4,1.4
OTTAWA,2020-06-21,0,0,3,1.5
OTTAWA,2020-06-22,0,0,11,1.5
OTTAWA,2020-06-23,0,0,1,1.3
OTTAWA,2020-06-24,0,0,13,1.6
OTTAWA,2020-06-25,0,0,7,1.8
OTTAWA,2020-06-26,0,0,6,2.4
OTTAWA,2020-06-27,1,0,6,3
OTTAWA,2020-06-28,0,0,3,3
OTTAWA,2020-06-29,0,0,6,4.1
OTTAWA,2020-06-30,1,0,5,4.1
OTTAWA,2020-07-01,0,0,13,5.6
OTTAWA,2020-07-02,0,0,12,6.1
OTTAWA,2020-07-03,0,0,4,6.4
OTTAWA,2020-07-04,0,0,6,6.9
OTTAWA,2020-07-05,0,0,6,6.9
OTTAWA,2020-07-06,0,0,12,6.1
OTTAWA,2020-07-07,1,0,9,6.9
OTTAWA,2020-07-08,0,1,13,6.9
OTTAWA,2020-07-09,0,0,10,7.6
OTTAWA,2020-07-10,0,0,7,7.3
OTTAWA,2020-07-11,0,0,1,7.1
OTTAWA,2020-07-12,0,0,7,7.6
OTTAWA,2020-07-13,1,0,13,8.4
OTTAWA,2020-07-14,0,0,7,9
OTTAWA,2020-07-15,0,0,8,9.1
OTTAWA,2020-07-16,1,0,2,8.9
OTTAWA,2020-07-17,0,0,6,9.3
OTTAWA,2020-07-18,0,0,6,8.6
OTTAWA,2020-07-19,0,0,3,8.7
OTTAWA,2020-07-20,0,0,11,9
OTTAWA,2020-07-21,1,0,12,8.6
OTTAWA,2020-07-22,0,0,9,7.7
OTTAWA,2020-07-23,0,0,7,6.7
OTTAWA,2020-07-24,11,0,0,6.6
OTTAWA,2020-07-25,2,0,0,7.3
OTTAWA,2020-07-26,4,0,0,6.7
OTTAWA,2020-07-27,7,0,0,6.3
OTTAWA,2020-07-28,6,0,0,7.1
OTTAWA,2020-07-29,6,0,0,7.3
OTTAWA,2020-07-30,4,0,0,7.9
OTTAWA,2020-07-31,4,0,0,8.6
OTTAWA,2020-08-01,2,0,0,8
OTTAWA,2020-08-02,3,0,0,8.1
OTTAWA,2020-08-03,1,0,0,7.6
OTTAWA,2020-08-04,3,0,0,6.6
PAWNEE,2020-03-06,0,0,1,
PAWNEE,2020-03-08,0,0,1,
PAWNEE,2020-03-09,0,2,1,
PAWNEE,2020-03-12,0,0,1,
PAWNEE,2020-03-13,0,0,1,1
PAWNEE,2020-03-14,0,0,1,1
PAWNEE,2020-03-15,0,0,1,1
PAWNEE,2020-03-19,0,0,2,1.5
PAWNEE,2020-03-20,0,0,1,1.5
PAWNEE,2020-03-21,0,0,2,1.4
PAWNEE,2020-03-23,0,0,1,1
PAWNEE,2020-03-24,0,0,1,1
PAWNEE,2020-03-25,0,0,2,1
PAWNEE,2020-03-28,0,0,1,1.5
PAWNEE,2020-03-30,0,0,2,1.5
PAWNEE,2020-03-31,0,0,3,1.4
PAWNEE,2020-04-01,0,0,1,1.5
PAWNEE,2020-04-02,0,0,1,1.4
PAWNEE,2020-04-06,0,0,1,1.5
PAWNEE,2020-04-07,0,0,1,2
PAWNEE,2020-04-21,0,0,1,
PAWNEE,2020-05-14,0,0,2,
PAWNEE,2020-05-24,0,0,1,2
PAWNEE,2020-05-28,0,0,1,
PAWNEE,2020-05-30,0,0,1,
PAWNEE,2020-05-31,0,0,1,1
PAWNEE,2020-06-01,0,0,1,1
PAWNEE,2020-06-03,0,0,2,1
PAWNEE,2020-06-05,0,0,1,1
PAWNEE,2020-06-07,0,0,2,1
PAWNEE,2020-06-10,0,0,2,1.2
PAWNEE,2020-06-13,0,0,2,1.3
PAWNEE,2020-06-14,0,0,1,1.5
PAWNEE,2020-06-15,0,0,1,1.7
PAWNEE,2020-06-16,1,0,0,1.7
PAWNEE,2020-06-17,0,0,2,1.7
PAWNEE,2020-06-18,0,0,2,1.7
PAWNEE,2020-06-19,0,0,1,2
PAWNEE,2020-06-20,0,0,1,2
PAWNEE,2020-06-22,0,0,1,1.5
PAWNEE,2020-06-23,1,0,1,1.4
PAWNEE,2020-06-24,0,0,2,1.4
PAWNEE,2020-06-25,0,0,3,1.5
PAWNEE,2020-06-26,0,0,4,1.4
PAWNEE,2020-06-29,0,0,1,1.3
PAWNEE,2020-06-30,0,0,1,1.5
PAWNEE,2020-07-01,0,0,3,1.5
PAWNEE,2020-07-02,0,0,2,1.7
PAWNEE,2020-07-03,0,0,2,2.2
PAWNEE,2020-07-05,0,1,2,2.4
PAWNEE,2020-07-06,0,0,2,2.4
PAWNEE,2020-07-07,0,0,5,2.2
PAWNEE,2020-07-08,0,0,2,2.4
PAWNEE,2020-07-09,0,0,2,2.2
PAWNEE,2020-07-10,0,0,4,1.8
PAWNEE,2020-07-11,0,0,2,1.8
PAWNEE,2020-07-13,0,0,3,2.2
PAWNEE,2020-07-14,0,0,3,2.8
PAWNEE,2020-07-15,0,0,3,2.7
PAWNEE,2020-07-16,0,0,1,2.7
PAWNEE,2020-07-17,0,0,2,3
PAWNEE,2020-07-18,0,0,1,2.9
PAWNEE,2020-07-19,0,0,1,2.8
PAWNEE,2020-07-20,0,0,4,3
PAWNEE,2020-07-21,0,0,2,2.7
PAWNEE,2020-07-22,0,0,3,2.8
PAWNEE,2020-07-23,0,0,1,2.7
PAWNEE,2020-07-25,1,0,0,2.2
PAWNEE,2020-07-27,4,0,0,2.1
PAWNEE,2020-07-28,1,0,0,2
PAWNEE,2020-07-31,2,0,0,2
PAWNEE,2020-08-01,4,0,0,2
PAWNEE,2020-08-02,1,0,0,2.2
PAWNEE,2020-08-05,2,0,0,1.8
PAYNE,2020-01-17,0,0,3,
PAYNE,2020-02-21,0,0,1,
PAYNE,2020-02-27,0,0,1,
PAYNE,2020-03-08,0,0,2,1
PAYNE,2020-03-16,0,0,3,2
PAYNE,2020-03-17,0,0,2,2
PAYNE,2020-03-18,0,0,3,2
PAYNE,2020-03-19,0,0,2,2
PAYNE,2020-03-22,0,0,1,
PAYNE,2020-03-23,0,0,4,3
PAYNE,2020-03-24,0,0,1,2.5
PAYNE,2020-03-26,0,0,1,2.5
PAYNE,2020-03-27,0,0,1,2.5
PAYNE,2020-04-01,0,0,1,2
PAYNE,2020-04-02,0,0,2,1.8
PAYNE,2020-04-03,0,0,2,1.6
PAYNE,2020-04-06,0,0,1,1
PAYNE,2020-04-08,0,0,1,1
PAYNE,2020-04-09,0,0,2,1.3
PAYNE,2020-04-10,0,0,1,1.7
PAYNE,2020-04-11,0,0,1,1.7
PAYNE,2020-04-13,0,0,4,1.5
PAYNE,2020-04-14,0,0,1,1.5
PAYNE,2020-04-15,0,0,1,1.5
PAYNE,2020-04-16,0,0,2,1.5
PAYNE,2020-04-21,0,1,1,1.7
PAYNE,2020-04-23,0,0,1,1.7
PAYNE,2020-05-07,0,0,1,
PAYNE,2020-05-13,0,0,1,
PAYNE,2020-05-18,0,0,1,1
PAYNE,2020-05-24,0,0,1,1
PAYNE,2020-06-01,0,0,7,1
PAYNE,2020-06-03,0,0,1,1
PAYNE,2020-06-04,0,0,1,1
PAYNE,2020-06-05,0,0,1,1
PAYNE,2020-06-06,0,0,8,1
PAYNE,2020-06-07,0,0,7,
PAYNE,2020-06-08,0,0,18,7
PAYNE,2020-06-09,0,0,16,7
PAYNE,2020-06-10,0,0,31,4
PAYNE,2020-06-11,0,0,29,3
PAYNE,2020-06-12,0,0,27,2.5
PAYNE,2020-06-13,0,0,20,3.6
PAYNE,2020-06-14,1,1,7,4.2
PAYNE,2020-06-15,0,0,24,6
PAYNE,2020-06-16,0,0,20,7.4
PAYNE,2020-06-17,0,0,19,11.7
PAYNE,2020-06-18,1,0,18,15.7
PAYNE,2020-06-19,0,0,24,19.4
PAYNE,2020-06-20,0,0,5,21.1
PAYNE,2020-06-21,0,0,5,21.4
PAYNE,2020-06-22,0,0,19,22.3
PAYNE,2020-06-23,0,0,16,22.9
PAYNE,2020-06-24,0,0,5,21.1
PAYNE,2020-06-25,0,0,17,19.7
PAYNE,2020-06-26,0,0,15,19.3
PAYNE,2020-06-27,0,0,1,17.1
PAYNE,2020-06-28,0,0,12,16.6
PAYNE,2020-06-29,0,0,22,15.9
PAYNE,2020-06-30,0,0,10,15.3
PAYNE,2020-07-01,0,0,6,13.3
PAYNE,2020-07-02,0,0,9,13
PAYNE,2020-07-03,1,0,2,11.7
PAYNE,2020-07-04,0,1,4,11.1
PAYNE,2020-07-05,0,0,5,12.1
PAYNE,2020-07-06,0,0,8,12.6
PAYNE,2020-07-07,1,0,7,11.7
PAYNE,2020-07-08,0,0,9,11.9
PAYNE,2020-07-09,1,0,9,10.7
PAYNE,2020-07-10,0,0,9,9
PAYNE,2020-07-11,0,0,8,9.6
PAYNE,2020-07-12,0,0,5,8.6
PAYNE,2020-07-13,0,0,11,6.6
PAYNE,2020-07-14,0,0,17,6.3
PAYNE,2020-07-15,0,0,7,6.7
PAYNE,2020-07-16,0,0,4,6.9
PAYNE,2020-07-17,0,0,10,7.7
PAYNE,2020-07-18,0,0,1,8.1
PAYNE,2020-07-19,0,0,2,8.1
PAYNE,2020-07-20,0,1,14,8.6
PAYNE,2020-07-21,0,0,7,9.9
PAYNE,2020-07-22,0,0,10,9.6
PAYNE,2020-07-23,0,0,5,8.7
PAYNE,2020-07-24,5,0,0,8.9
PAYNE,2020-07-25,3,0,0,7.9
PAYNE,2020-07-26,3,0,0,7.4
PAYNE,2020-07-27,9,0,0,8
PAYNE,2020-07-28,11,0,0,6.6
PAYNE,2020-07-29,15,0,0,7
PAYNE,2020-07-30,9,0,0,7.1
PAYNE,2020-07-31,8,0,0,6.4
PAYNE,2020-08-01,2,0,0,6.7
PAYNE,2020-08-03,12,0,0,6
PAYNE,2020-08-04,6,0,0,6.6
PAYNE,2020-08-05,1,0,0,7.3
PITTSBURG,2020-02-24,0,0,1,
PITTSBURG,2020-03-18,0,0,1,
PITTSBURG,2020-03-27,0,0,1,1
PITTSBURG,2020-03-29,0,1,0,1
PITTSBURG,2020-03-30,0,0,1,1
PITTSBURG,2020-03-31,0,1,0,1
PITTSBURG,2020-04-01,0,0,1,
PITTSBURG,2020-04-02,0,0,2,
PITTSBURG,2020-04-06,0,0,1,1
PITTSBURG,2020-04-08,0,0,2,1
PITTSBURG,2020-04-10,0,0,1,1.2
PITTSBURG,2020-04-11,0,0,2,1.2
PITTSBURG,2020-04-13,0,0,3,1.3
PITTSBURG,2020-04-15,0,0,2,1.7
PITTSBURG,2020-04-17,0,0,1,1.3
PITTSBURG,2020-04-18,0,0,1,1.5
PITTSBURG,2020-04-20,0,0,1,2
PITTSBURG,2020-04-22,0,0,1,2
PITTSBURG,2020-04-23,0,0,1,2
PITTSBURG,2020-04-24,0,0,1,2
PITTSBURG,2020-04-25,0,0,1,1.8
PITTSBURG,2020-04-27,0,0,2,1.3
PITTSBURG,2020-04-28,0,1,1,1.3
PITTSBURG,2020-04-29,0,0,1,1
PITTSBURG,2020-04-30,0,0,3,1
PITTSBURG,2020-05-01,0,0,2,1
PITTSBURG,2020-05-10,0,0,2,2
PITTSBURG,2020-05-21,0,0,1,2
PITTSBURG,2020-05-29,0,0,1,1
PITTSBURG,2020-06-01,0,0,1,1
PITTSBURG,2020-06-08,0,0,1,1
PITTSBURG,2020-06-09,0,0,2,1
PITTSBURG,2020-06-10,0,0,1,1
PITTSBURG,2020-06-11,0,0,1,1
PITTSBURG,2020-06-12,0,0,3,1
PITTSBURG,2020-06-13,0,0,1,1
PITTSBURG,2020-06-15,0,0,2,1
PITTSBURG,2020-06-16,1,0,0,1.5
PITTSBURG,2020-06-20,0,0,1,1.5
PITTSBURG,2020-06-22,0,0,3,1.7
PITTSBURG,2020-06-23,0,0,1,1.5
PITTSBURG,2020-06-24,0,0,5,1.6
PITTSBURG,2020-06-25,0,0,2,1.8
PITTSBURG,2020-06-26,0,0,3,1.3
PITTSBURG,2020-06-28,0,0,2,1.3
PITTSBURG,2020-06-29,0,0,2,1.7
PITTSBURG,2020-06-30,0,0,2,1.7
PITTSBURG,2020-07-01,0,0,5,2.5
PITTSBURG,2020-07-02,0,0,6,2.4
PITTSBURG,2020-07-04,0,0,1,2.8
PITTSBURG,2020-07-06,0,0,5,2.5
PITTSBURG,2020-07-07,0,0,5,2.7
PITTSBURG,2020-07-08,0,0,5,2.7
PITTSBURG,2020-07-09,0,0,5,3.3
PITTSBURG,2020-07-10,0,0,1,3.4
PITTSBURG,2020-07-11,0,0,3,3
PITTSBURG,2020-07-12,0,0,5,3.2
PITTSBURG,2020-07-13,0,0,1,3.8
PITTSBURG,2020-07-14,0,0,6,4.4
PITTSBURG,2020-07-15,0,0,8,4.4
PITTSBURG,2020-07-16,0,0,5,4.2
PITTSBURG,2020-07-17,0,0,5,3.7
PITTSBURG,2020-07-18,0,0,3,4
PITTSBURG,2020-07-19,0,0,4,4.1
PITTSBURG,2020-07-20,0,0,5,3.6
PITTSBURG,2020-07-21,0,0,6,3.7
PITTSBURG,2020-07-22,0,0,7,4.1
PITTSBURG,2020-07-23,0,0,3,4.1
PITTSBURG,2020-07-24,4,0,0,4.7
PITTSBURG,2020-07-25,3,0,0,4.7
PITTSBURG,2020-07-26,16,0,0,4.6
PITTSBURG,2020-07-27,10,0,0,5.1
PITTSBURG,2020-07-28,5,0,0,5.1
PITTSBURG,2020-07-29,4,0,0,5
PITTSBURG,2020-07-30,11,0,0,4.7
PITTSBURG,2020-07-31,5,0,0,4.6
PITTSBURG,2020-08-01,4,0,0,4.6
PITTSBURG,2020-08-02,8,0,0,6.3
PITTSBURG,2020-08-03,57,0,0,7
PITTSBURG,2020-08-04,10,0,0,6.9
PITTSBURG,2020-08-05,1,0,0,6.4
PITTSBURG,2020-08-06,3,0,0,7.6
PONTOTOC,2020-03-08,0,1,0,
PONTOTOC,2020-03-15,0,0,1,1
PONTOTOC,2020-03-17,0,0,1,1
PONTOTOC,2020-03-19,0,0,2,1
PONTOTOC,2020-03-23,0,0,1,1
PONTOTOC,2020-03-25,0,0,1,1
PONTOTOC,2020-03-26,0,1,0,1.3
PONTOTOC,2020-03-31,0,0,1,1.5
PONTOTOC,2020-04-01,0,0,1,1.3
PONTOTOC,2020-05-12,0,0,1,
PONTOTOC,2020-05-22,0,0,2,1
PONTOTOC,2020-05-26,0,0,1,
PONTOTOC,2020-05-28,0,0,1,
PONTOTOC,2020-05-29,0,0,2,2
PONTOTOC,2020-06-03,0,0,3,1.5
PONTOTOC,2020-06-04,1,0,0,1.3
PONTOTOC,2020-06-11,0,0,1,2
PONTOTOC,2020-06-12,1,0,1,2
PONTOTOC,2020-06-14,0,0,2,2
PONTOTOC,2020-06-16,0,0,2,2
PONTOTOC,2020-06-17,0,0,2,1
PONTOTOC,2020-06-18,0,0,3,1
PONTOTOC,2020-06-19,0,0,2,1.5
PONTOTOC,2020-06-20,0,0,2,1.5
PONTOTOC,2020-06-21,0,0,2,1.7
PONTOTOC,2020-06-22,0,0,3,1.7
PONTOTOC,2020-06-23,0,0,3,1.8
PONTOTOC,2020-06-24,0,0,1,1.8
PONTOTOC,2020-06-25,0,0,3,2.2
PONTOTOC,2020-06-26,0,0,1,2.2
PONTOTOC,2020-06-27,0,0,5,2.2
PONTOTOC,2020-06-28,0,0,3,2.2
PONTOTOC,2020-06-29,0,0,2,2.3
PONTOTOC,2020-06-30,1,0,9,2.4
PONTOTOC,2020-07-01,0,0,2,2.3
PONTOTOC,2020-07-02,0,0,6,2.3
PONTOTOC,2020-07-03,0,0,3,2.1
PONTOTOC,2020-07-05,0,0,3,2.7
PONTOTOC,2020-07-06,0,0,5,2.6
PONTOTOC,2020-07-07,0,0,9,3.6
PONTOTOC,2020-07-08,0,0,10,3.7
PONTOTOC,2020-07-09,0,0,5,4.1
PONTOTOC,2020-07-10,0,0,2,4.4
PONTOTOC,2020-07-11,0,0,1,4.3
PONTOTOC,2020-07-12,1,0,0,4.3
PONTOTOC,2020-07-13,0,0,5,4.8
PONTOTOC,2020-07-14,0,0,5,4.7
PONTOTOC,2020-07-15,0,0,4,6
PONTOTOC,2020-07-16,0,0,3,5.8
PONTOTOC,2020-07-17,0,0,4,5.7
PONTOTOC,2020-07-18,0,0,1,5
PONTOTOC,2020-07-19,0,0,4,4.7
PONTOTOC,2020-07-20,2,0,5,4.7
PONTOTOC,2020-07-21,1,0,7,4.1
PONTOTOC,2020-07-22,0,0,3,3.3
PONTOTOC,2020-07-23,0,0,3,3
PONTOTOC,2020-07-24,4,0,0,3.3
PONTOTOC,2020-07-25,2,0,0,3.3
PONTOTOC,2020-07-27,3,0,0,4
PONTOTOC,2020-07-28,3,0,0,4.4
PONTOTOC,2020-07-29,6,0,0,4.3
PONTOTOC,2020-07-30,1,0,0,4.3
PONTOTOC,2020-07-31,1,0,0,4.3
PONTOTOC,2020-08-01,3,0,0,4.4
PONTOTOC,2020-08-02,2,0,0,4.5
PONTOTOC,2020-08-03,3,0,0,3.8
PONTOTOC,2020-08-06,1,0,0,3.2
POTTAWATOMIE,2020-02-24,0,0,1,
POTTAWATOMIE,2020-03-10,0,0,1,
POTTAWATOMIE,2020-03-15,0,0,1,
POTTAWATOMIE,2020-03-16,0,1,1,
POTTAWATOMIE,2020-03-17,0,0,1,1
POTTAWATOMIE,2020-03-20,0,0,3,1
POTTAWATOMIE,2020-03-23,0,0,1,1.3
POTTAWATOMIE,2020-03-24,0,0,3,1.3
POTTAWATOMIE,2020-03-25,0,0,1,1.3
POTTAWATOMIE,2020-03-26,0,1,2,1.3
POTTAWATOMIE,2020-03-28,0,1,4,1.8
POTTAWATOMIE,2020-03-29,0,0,2,2
POTTAWATOMIE,2020-03-31,0,1,1,2.3
POTTAWATOMIE,2020-04-02,0,0,2,2.2
POTTAWATOMIE,2020-04-03,0,0,1,2
POTTAWATOMIE,2020-04-06,0,0,2,2.8
POTTAWATOMIE,2020-04-07,0,0,1,2.6
POTTAWATOMIE,2020-04-09,1,0,0,2.8
POTTAWATOMIE,2020-04-10,0,0,1,2.4
POTTAWATOMIE,2020-04-13,0,0,4,1.8
POTTAWATOMIE,2020-04-15,0,0,2,1.5
POTTAWATOMIE,2020-04-16,0,0,1,1.3
POTTAWATOMIE,2020-04-18,0,0,1,1.3
POTTAWATOMIE,2020-04-19,0,0,1,1.3
POTTAWATOMIE,2020-04-20,0,0,1,1.8
POTTAWATOMIE,2020-04-22,0,0,1,2
POTTAWATOMIE,2020-04-23,0,0,2,2
POTTAWATOMIE,2020-04-25,0,0,1,2
POTTAWATOMIE,2020-04-27,0,0,2,1.2
POTTAWATOMIE,2020-04-28,0,0,3,1.2
POTTAWATOMIE,2020-04-29,0,0,2,1
POTTAWATOMIE,2020-05-01,0,0,1,1.2
POTTAWATOMIE,2020-05-07,0,0,1,2
POTTAWATOMIE,2020-05-12,0,0,1,1.5
POTTAWATOMIE,2020-05-13,0,0,1,1
POTTAWATOMIE,2020-05-15,0,0,1,1
POTTAWATOMIE,2020-05-19,0,0,1,1
POTTAWATOMIE,2020-05-21,1,0,0,1
POTTAWATOMIE,2020-05-24,0,0,1,1
POTTAWATOMIE,2020-05-26,0,0,2,1
POTTAWATOMIE,2020-05-27,1,0,0,1
POTTAWATOMIE,2020-05-28,0,0,1,1
POTTAWATOMIE,2020-05-30,0,0,1,1
POTTAWATOMIE,2020-06-03,0,0,2,1.3
POTTAWATOMIE,2020-06-05,0,0,2,1.3
POTTAWATOMIE,2020-06-08,0,0,1,1.3
POTTAWATOMIE,2020-06-10,0,0,4,1.3
POTTAWATOMIE,2020-06-11,0,0,5,1.5
POTTAWATOMIE,2020-06-12,0,0,3,1.7
POTTAWATOMIE,2020-06-14,0,0,2,2
POTTAWATOMIE,2020-06-15,0,0,2,1.7
POTTAWATOMIE,2020-06-16,0,0,4,1.7
POTTAWATOMIE,2020-06-17,0,0,4,2.3
POTTAWATOMIE,2020-06-18,1,0,4,3
POTTAWATOMIE,2020-06-19,0,0,2,3.3
POTTAWATOMIE,2020-06-20,0,0,2,3.3
POTTAWATOMIE,2020-06-21,0,0,1,3
POTTAWATOMIE,2020-06-22,0,0,11,3.2
POTTAWATOMIE,2020-06-24,1,0,6,3.3
POTTAWATOMIE,2020-06-25,0,0,3,3.3
POTTAWATOMIE,2020-06-26,0,0,4,3.2
POTTAWATOMIE,2020-06-27,0,0,1,3
POTTAWATOMIE,2020-06-28,0,1,3,2.9
POTTAWATOMIE,2020-06-29,0,0,4,4.1
POTTAWATOMIE,2020-06-30,0,0,5,4.2
POTTAWATOMIE,2020-07-01,0,2,4,4.7
POTTAWATOMIE,2020-07-02,0,0,5,4.3
POTTAWATOMIE,2020-07-03,0,0,5,4.7
POTTAWATOMIE,2020-07-04,0,0,2,4.5
POTTAWATOMIE,2020-07-05,1,0,3,5
POTTAWATOMIE,2020-07-06,1,0,10,3.8
POTTAWATOMIE,2020-07-07,0,0,6,4
POTTAWATOMIE,2020-07-08,1,0,7,3.9
POTTAWATOMIE,2020-07-09,1,0,14,4.1
POTTAWATOMIE,2020-07-10,1,0,13,4.3
POTTAWATOMIE,2020-07-11,0,0,3,4.4
POTTAWATOMIE,2020-07-12,0,0,4,4.4
POTTAWATOMIE,2020-07-13,0,1,9,5.4
POTTAWATOMIE,2020-07-14,0,0,14,5.6
POTTAWATOMIE,2020-07-15,0,0,11,5.9
POTTAWATOMIE,2020-07-16,0,0,8,7.3
POTTAWATOMIE,2020-07-17,1,0,11,8.6
POTTAWATOMIE,2020-07-18,0,0,11,8.7
POTTAWATOMIE,2020-07-19,0,0,5,8.7
POTTAWATOMIE,2020-07-20,1,0,8,8.6
POTTAWATOMIE,2020-07-21,0,0,18,9.7
POTTAWATOMIE,2020-07-22,0,0,10,10.1
POTTAWATOMIE,2020-07-23,0,0,9,9.1
POTTAWATOMIE,2020-07-24,5,0,0,8.9
POTTAWATOMIE,2020-07-25,4,0,0,10
POTTAWATOMIE,2020-07-26,2,0,0,10.1
POTTAWATOMIE,2020-07-27,10,1,0,10
POTTAWATOMIE,2020-07-28,12,0,0,10.6
POTTAWATOMIE,2020-07-29,17,0,0,10.4
POTTAWATOMIE,2020-07-30,9,0,0,10.6
POTTAWATOMIE,2020-07-31,7,0,0,9.6
POTTAWATOMIE,2020-08-01,2,0,0,8.6
POTTAWATOMIE,2020-08-02,2,0,0,8.1
POTTAWATOMIE,2020-08-03,6,0,0,8.4
POTTAWATOMIE,2020-08-04,6,0,0,7.6
POTTAWATOMIE,2020-08-05,2,0,0,8.6
POTTAWATOMIE,2020-08-06,2,0,0,8.6
PUSHMATAHA,2020-04-21,0,0,1,
PUSHMATAHA,2020-05-14,0,0,1,
PUSHMATAHA,2020-05-26,0,0,1,1
PUSHMATAHA,2020-05-29,1,0,0,
PUSHMATAHA,2020-05-30,0,0,1,
PUSHMATAHA,2020-06-01,0,0,2,
PUSHMATAHA,2020-06-04,0,0,1,1
PUSHMATAHA,2020-06-08,0,0,1,1.3
PUSHMATAHA,2020-06-10,0,0,1,1.3
PUSHMATAHA,2020-06-11,0,0,1,1.3
PUSHMATAHA,2020-06-15,0,0,1,1
PUSHMATAHA,2020-06-16,0,0,1,1
PUSHMATAHA,2020-06-24,0,0,1,1
PUSHMATAHA,2020-06-25,0,0,2,1
PUSHMATAHA,2020-06-26,0,0,1,1
PUSHMATAHA,2020-06-29,0,0,4,1
PUSHMATAHA,2020-06-30,0,0,1,
PUSHMATAHA,2020-07-01,0,0,1,1
PUSHMATAHA,2020-07-04,0,0,1,1.3
PUSHMATAHA,2020-07-05,0,0,1,1.3
PUSHMATAHA,2020-07-06,0,0,1,2
PUSHMATAHA,2020-07-07,0,0,7,1.8
PUSHMATAHA,2020-07-08,0,0,6,1.8
PUSHMATAHA,2020-07-09,0,0,5,1.8
PUSHMATAHA,2020-07-10,0,0,2,2
PUSHMATAHA,2020-07-11,1,0,2,1.8
PUSHMATAHA,2020-07-12,0,0,2,1.6
PUSHMATAHA,2020-07-13,0,0,4,1
PUSHMATAHA,2020-07-14,0,0,4,2.2
PUSHMATAHA,2020-07-15,0,0,1,3.2
PUSHMATAHA,2020-07-16,0,0,1,3.5
PUSHMATAHA,2020-07-18,0,0,1,3.6
PUSHMATAHA,2020-07-19,0,0,2,3.7
PUSHMATAHA,2020-07-20,0,0,5,4.1
PUSHMATAHA,2020-07-21,1,0,6,3.7
PUSHMATAHA,2020-07-22,0,0,8,3
PUSHMATAHA,2020-07-23,0,0,4,2.4
PUSHMATAHA,2020-07-24,1,0,0,2.5
PUSHMATAHA,2020-07-27,4,0,0,2.3
PUSHMATAHA,2020-07-28,3,0,0,2.8
